region,category,parameter,mode,powertrain,year,unit,value,value_scaled
34,0,1,4,2,2018,3,2.0,-0.06229708710544358
34,0,1,1,0,2018,3,25000.0,-0.05865318448371584
34,0,3,1,0,2018,3,44000.0,-0.05588359692419801
34,0,1,1,2,2018,3,13.0,-0.06229548366001438
34,0,1,0,0,2018,3,110.0,-0.06228134418668421
34,0,1,4,0,2018,3,1000.0,-0.06215161087468574
34,0,3,0,3,2018,3,13.0,-0.06229548366001438
34,0,3,0,2,2018,3,6.0,-0.06229650403437841
34,0,3,0,0,2018,3,360.0,-0.06224490224511161
34,0,4,3,1,2018,5,0.100000001490116,-0.06229736406419931
34,0,4,3,1,2019,5,0.159999996423721,-0.06229735531813407
34,0,3,0,0,2019,3,730.0,-0.062190968171584156
34,0,1,0,2,2019,3,1.0,-0.062297232873209867
34,0,3,0,2,2019,3,7.0,-0.062296358266612124
34,0,3,0,3,2019,3,110.0,-0.06228134418668421
34,0,1,4,0,2019,3,1400.0,-0.06209330376816958
34,0,1,0,0,2019,3,380.0,-0.0622419868897858
34,0,1,1,2,2019,3,160.0,-0.06227405579836969
34,0,3,1,0,2019,3,110000.0,-0.04626292434903078
34,0,1,1,0,2019,3,63000.0,-0.05311400936468017
34,0,3,4,2,2019,3,5.0,-0.06229664980214471
34,0,3,4,3,2019,3,3.0,-0.062296941337677283
34,0,3,4,0,2019,3,4300.0,-0.06167057724592739
34,0,0,2,4,2019,4,1300.0,-0.06210788054479862
34,0,0,2,5,2019,4,46000.0,-0.05559206139161718
34,0,3,3,0,2019,3,220.0,-0.06226530973239227
34,0,3,3,2,2019,3,4.0,-0.062296795569910995
34,0,3,1,3,2019,3,92000.0,-0.04888674414225821
34,0,1,3,0,2019,3,130.0,-0.0622784288313584
34,0,3,1,2,2019,3,210.0,-0.06226676741005517
34,0,1,1,3,2019,3,6700.0,-0.06132073460683039
34,0,1,3,3,2019,3,1.0,-0.062297232873209867
34,0,3,3,3,2019,3,47.0,-0.062290527555960505
34,0,2,3,1,2019,5,0.639999985694885,-0.062297285349607816
34,0,4,1,1,2019,5,2.29999995231628,-0.06229704337512064
34,0,2,1,1,2019,5,11.0,-0.062295775195546965
34,0,4,4,1,2019,5,0.439999997615814,-0.06229731450315934
34,0,2,4,1,2019,5,1.5,-0.06229715998932672
34,0,4,0,1,2019,5,8.39999961853027,-0.06229615419179493
34,0,2,0,1,2019,5,38.0,-0.06229183946585712
34,0,2,0,1,2020,5,65.0,-0.06228790373616728
34,0,4,0,1,2020,5,13.0,-0.06229548366001438
34,0,2,4,1,2020,5,2.40000009536743,-0.06229702879832316
34,0,4,4,1,2020,5,0.589999973773956,-0.06229729263799787
34,0,2,1,1,2020,5,16.0,-0.06229504635671551
34,0,4,1,1,2020,5,3.09999990463257,-0.062296926760914556
34,0,2,3,1,2020,5,0.360000014305115,-0.062297326164578205
34,0,3,3,3,2020,3,41.0,-0.06229140216255825
34,0,1,3,3,2020,3,3.0,-0.062296941337677283
34,0,1,1,3,2020,3,18000.0,-0.059673558847748734
34,0,3,1,2,2020,3,360.0,-0.06224490224511161
34,0,1,3,0,2020,3,50.0,-0.062290090252661634
34,0,3,1,3,2020,3,98000.0,-0.048012137544515734
34,0,3,3,2,2020,3,8.0,-0.062296212498845836
34,0,3,3,0,2020,3,210.0,-0.06226676741005517
34,0,1,3,2,2020,3,2.0,-0.06229708710544358
34,0,0,2,4,2020,4,2100.0,-0.06199126633176629
34,0,0,2,5,2020,4,63000.0,-0.05311400936468017
34,0,3,4,0,2020,3,5900.0,-0.06143734881986272
34,0,3,4,3,2020,3,30.0,-0.062293005607987444
34,0,3,4,2,2020,3,12.0,-0.06229562942778067
34,0,1,1,0,2020,3,76000.0,-0.051219028402904807
34,0,3,1,0,2020,3,170000.0,-0.03751685837160603
34,0,1,1,2,2020,3,170.0,-0.06227259812070679
34,0,1,4,3,2020,3,33.0,-0.06229256830468857
34,0,1,0,0,2020,3,450.0,-0.06223178314614547
34,0,1,4,0,2020,3,1700.0,-0.062049573438282456
34,0,3,0,3,2020,3,99.0,-0.06228294763211341
34,0,3,0,2,2020,3,5.0,-0.06229664980214471
34,0,3,0,0,2020,3,1200.0,-0.06212245732142766
34,0,4,3,1,2020,5,0.150000005960464,-0.062297356775810345
34,0,4,3,1,2021,5,0.189999997615814,-0.06229735094510091
34,0,3,0,0,2021,3,1300.0,-0.06210788054479862
34,0,1,0,2,2021,3,37.0,-0.06229198523362341
34,0,3,0,2,2021,3,41.0,-0.06229140216255825
34,0,3,0,3,2021,3,99.0,-0.06228294763211341
34,0,1,4,0,2021,3,3300.0,-0.0618163450122178
34,0,1,0,0,2021,3,150.0,-0.06227551347603259
34,0,1,4,3,2021,3,46.0,-0.0622906733237268
34,0,1,1,2,2021,3,140.0,-0.0622769711536955
34,0,3,1,0,2021,3,240000.0,-0.027313114731277156
34,0,1,1,0,2021,3,70000.0,-0.05209363500064728
34,0,3,4,2,2021,3,13.0,-0.06229548366001438
34,0,3,4,3,2021,3,78.0,-0.062286008755205506
34,0,3,4,0,2021,3,9000.0,-0.06098546874436245
34,0,0,2,4,2021,4,2600.0,-0.061918382448621086
34,0,0,2,5,2021,4,81000.0,-0.050490189571452744
34,0,1,3,2,2021,3,8.0,-0.062296212498845836
34,0,3,3,0,2021,3,270.0,-0.06225802134407775
34,0,3,3,2,2021,3,14.0,-0.062295337892248094
34,0,3,1,3,2021,3,140000.0,-0.041889891360318406
34,0,1,3,0,2021,3,71.0,-0.062287029129569536
34,0,3,1,2,2021,3,490.0,-0.06222595243549386
34,0,1,1,3,2021,3,40000.0,-0.056466667989359655
34,0,1,3,3,2021,3,16.0,-0.06229504635671551
34,0,3,3,3,2021,3,48.0,-0.06229038178819422
34,0,2,3,1,2021,5,0.509999990463257,-0.06229730429941674
34,0,4,1,1,2021,5,4.30000019073486,-0.062296751839553306
34,0,2,1,1,2021,5,19.0,-0.06229460905341664
34,0,4,4,1,2021,5,0.870000004768372,-0.06229725182301879
34,0,2,4,1,2021,5,3.90000009536743,-0.06229681014667372
34,0,4,0,1,2021,5,15.0,-0.0622951921244818
34,0,2,0,1,2021,5,37.0,-0.06229198523362341
34,0,2,0,1,2022,5,25.0,-0.0622937344468189
34,0,4,0,1,2022,5,16.0,-0.06229504635671551
34,0,2,4,1,2022,5,6.59999990463257,-0.06229641657373254
34,0,4,4,1,2022,5,1.29999995231628,-0.06229718914288693
34,0,2,1,1,2022,5,26.0,-0.06229358867905261
34,0,4,1,1,2022,5,6.0,-0.06229650403437841
34,0,2,3,1,2022,5,0.769999980926514,-0.06229726639979889
34,0,3,3,3,2022,3,56.0,-0.06228921564606389
34,0,1,3,3,2022,3,17.0,-0.06229490058894922
34,0,1,1,3,2022,3,50000.0,-0.05500899032645553
34,0,3,1,2,2022,3,600.0,-0.06220991798120191
34,0,1,3,0,2022,3,120.0,-0.06227988650902131
34,0,3,1,3,2022,3,190000.0,-0.03460150304579778
34,0,3,3,2,2022,3,26.0,-0.06229358867905261
34,0,3,3,0,2022,3,370.0,-0.06224344456744871
34,0,1,3,2,2022,3,14.0,-0.062295337892248094
34,0,0,2,4,2022,4,4300.0,-0.06167057724592739
34,0,0,2,5,2022,4,120000.0,-0.044805246686126655
34,0,3,4,0,2022,3,14000.0,-0.060256629912910385
34,0,3,4,3,2022,3,130.0,-0.0622784288313584
34,0,3,4,2,2022,3,13.0,-0.06229548366001438
34,0,1,1,0,2022,3,87000.0,-0.04961558297371027
34,0,3,1,0,2022,3,330000.0,-0.014194015765140032
34,0,1,1,2,2022,3,87.0,-0.06228469684530889
34,0,1,4,3,2022,3,35.0,-0.062292276769155996
34,0,1,0,0,2022,3,99.0,-0.06228294763211341
34,0,1,4,0,2022,3,5000.0,-0.06156853980952409
34,0,3,0,3,2022,3,100.0,-0.06228280186434711
34,0,3,0,2,2022,3,55.0,-0.06228936141383019
34,0,1,0,2,2022,3,14.0,-0.062295337892248094
34,0,3,0,0,2022,3,1400.0,-0.06209330376816958
34,0,4,3,1,2022,5,0.25,-0.062297342199034586
34,0,4,3,1,2023,5,0.910000026226044,-0.06229724599230501
34,0,3,0,0,2023,3,1600.0,-0.0620641502149115
34,0,1,0,2,2023,3,9.0,-0.06229606673107954
34,0,3,0,2,2023,3,64.0,-0.062288049503933574
34,0,3,0,3,2023,3,97.0,-0.062283239167645985
34,0,1,4,0,2023,3,10000.0,-0.06083970097807203
34,0,1,0,0,2023,3,180.0,-0.06227114044304388
34,0,1,4,3,2023,3,90.0,-0.06228425954201002
34,0,1,1,2,2023,3,65.0,-0.06228790373616728
34,0,3,1,0,2023,3,440000.0,0.0018404385268053422
34,0,1,1,0,2023,3,130000.0,-0.04334756902322253
34,0,3,4,2,2023,3,13.0,-0.06229548366001438
34,0,3,4,3,2023,3,160.0,-0.06227405579836969
34,0,3,4,0,2023,3,23000.0,-0.05894472001629667
34,0,0,2,4,2023,4,5800.0,-0.06145192559649176
34,0,0,2,5,2023,4,140000.0,-0.041889891360318406
34,0,1,3,2,2023,3,8.0,-0.062296212498845836
34,0,3,3,0,2023,3,1500.0,-0.06207872699154054
34,0,3,3,2,2023,3,57.0,-0.062289069878297604
34,0,3,1,3,2023,3,260000.0,-0.024397759405468906
34,0,1,3,0,2023,3,1200.0,-0.06212245732142766
34,0,3,1,2,2023,3,620.0,-0.0622070026258761
34,0,1,1,3,2023,3,80000.0,-0.050635957337743155
34,0,1,3,3,2023,3,26.0,-0.06229358867905261
34,0,3,3,3,2023,3,73.0,-0.06228673759403696
34,0,2,3,1,2023,5,5.90000009536743,-0.06229651861114114
34,0,4,1,1,2023,5,8.30000019073486,-0.06229616876848815
34,0,2,1,1,2023,5,35.0,-0.062292276769155996
34,0,4,4,1,2023,5,2.20000004768372,-0.06229705795188337
34,0,2,4,1,2023,5,12.0,-0.06229562942778067
34,0,4,0,1,2023,5,18.0,-0.06229475482118293
34,0,2,0,1,2023,5,31.0,-0.062292859840221156
35,0,3,0,0,2010,3,62.0,-0.06228834103946615
35,0,1,1,0,2010,3,10.0,-0.06229592096331325
35,0,3,1,0,2010,3,14.0,-0.062295337892248094
35,0,2,1,1,2010,5,0.006300000008196,-0.06229737772263923
35,0,4,0,1,2010,5,0.28999999165535,-0.06229733636832515
35,0,4,1,1,2010,5,0.000479999987874,-0.06229737857100763
35,0,4,1,1,2011,5,0.000989999971353,-0.06229737849666607
35,0,4,0,1,2011,5,0.300000011920929,-0.062297334910644535
35,0,2,1,1,2011,5,0.009899999946356,-0.06229737719787528
35,0,2,0,1,2011,5,0.239999994635582,-0.06229734365671303
35,0,3,1,0,2011,3,27.0,-0.062293442911286315
35,0,1,1,3,2011,3,2.0,-0.06229708710544358
35,0,3,1,3,2011,3,2.0,-0.06229708710544358
35,0,1,1,0,2011,3,13.0,-0.06229548366001438
35,0,3,0,0,2011,3,64.0,-0.062288049503933574
35,0,1,0,0,2011,3,2.0,-0.06229708710544358
35,0,1,0,0,2012,3,1.0,-0.062297232873209867
35,0,3,0,0,2012,3,65.0,-0.06228790373616728
35,0,1,1,0,2012,3,22.0,-0.06229417175011777
35,0,3,1,3,2012,3,7.0,-0.062296358266612124
35,0,1,1,3,2012,3,5.0,-0.06229664980214471
35,0,3,1,0,2012,3,49.0,-0.06229023602042793
35,0,2,0,1,2012,5,0.119999997317791,-0.06229736114884459
35,0,2,1,1,2012,5,0.017000000923872,-0.062297376162923995
35,0,4,0,1,2012,5,0.300000011920929,-0.062297334910644535
35,0,4,1,1,2012,5,0.001900000032038,-0.0622973783640174
35,0,4,1,1,2013,5,0.003100000089034,-0.062297378189096066
35,0,4,0,1,2013,5,0.300000011920929,-0.062297334910644535
35,0,2,1,1,2013,5,0.018999999389052,-0.062297375871388685
35,0,3,1,0,2013,3,79.0,-0.06228586298743922
35,0,1,1,3,2013,3,6.0,-0.06229650403437841
35,0,3,1,3,2013,3,13.0,-0.06229548366001438
35,0,1,1,0,2013,3,30.0,-0.062293005607987444
35,0,3,0,0,2013,3,65.0,-0.06228790373616728
35,0,3,0,0,2014,3,65.0,-0.06228790373616728
35,0,1,1,0,2014,3,110.0,-0.06228134418668421
35,0,3,1,3,2014,3,220.0,-0.06226530973239227
35,0,1,1,3,2014,3,210.0,-0.06226676741005517
35,0,3,1,0,2014,3,190.0,-0.06226968276538098
35,0,2,1,1,2014,5,0.140000000596046,-0.06229735823348879
35,0,4,0,1,2014,5,0.28999999165535,-0.06229733636832515
35,0,4,1,1,2014,5,0.014000000432134,-0.06229737660022737
35,0,4,1,1,2015,5,0.029999999329448,-0.06229737426794327
35,0,4,0,1,2015,5,0.280000001192093,-0.06229733782600142
35,0,2,1,1,2015,5,0.300000011920929,-0.062297334910644535
35,0,3,1,0,2015,3,490.0,-0.06222595243549386
35,0,1,1,3,2015,3,200.0,-0.06226822508771807
35,0,3,1,3,2015,3,420.0,-0.06223615617913419
35,0,1,1,0,2015,3,300.0,-0.06225364831108903
35,0,3,0,0,2015,3,65.0,-0.06228790373616728
35,0,3,0,0,2016,3,65.0,-0.06228790373616728
35,0,1,1,0,2016,3,1200.0,-0.06212245732142766
35,0,3,1,3,2016,3,760.0,-0.062186595138595445
35,0,1,1,3,2016,3,340.0,-0.06224781760043742
35,0,3,1,0,2016,3,1600.0,-0.0620641502149115
35,0,2,1,1,2016,5,0.779999971389771,-0.06229726494212262
35,0,4,0,1,2016,5,0.270000010728836,-0.06229733928367769
35,0,4,1,1,2016,5,0.079999998211861,-0.06229736697955512
35,0,4,1,1,2017,5,0.189999997615814,-0.06229735094510091
35,0,4,0,1,2017,5,0.25,-0.062297342199034586
35,0,2,1,1,2017,5,1.39999997615814,-0.062297174566106825
35,0,2,0,1,2017,5,0.03999999910593,-0.062297372810265636
35,0,0,2,4,2017,4,100.0,-0.06228280186434711
35,0,3,1,0,2017,3,4600.0,-0.06162684691604026
35,0,1,1,3,2017,3,540.0,-0.06221866404717934
35,0,3,1,3,2017,3,1300.0,-0.06210788054479862
35,0,1,1,0,2017,3,2900.0,-0.06187465211873396
35,0,3,0,0,2017,3,66.0,-0.06228775796840099
35,0,1,0,0,2017,3,1.0,-0.062297232873209867
35,0,1,0,0,2018,3,11.0,-0.062295775195546965
35,0,3,0,0,2018,3,77.0,-0.062286154522971794
35,0,1,1,0,2018,3,4400.0,-0.061656000469298346
35,0,3,1,3,2018,3,2500.0,-0.06193295922525013
35,0,1,1,3,2018,3,1200.0,-0.06212245732142766
35,0,3,1,0,2018,3,8900.0,-0.06100004552099149
35,0,0,2,4,2018,4,200.0,-0.06226822508771807
35,0,0,2,5,2018,4,89.0,-0.06228440530977631
35,0,2,0,1,2018,5,0.430000007152557,-0.06229731596083561
35,0,2,1,1,2018,5,2.09999990463257,-0.06229707252868085
35,0,4,0,1,2018,5,0.280000001192093,-0.06229733782600142
35,0,4,1,1,2018,5,0.370000004768372,-0.062297324706901934
35,0,4,4,1,2019,5,0.129999995231628,-0.06229735969116724
35,0,4,0,1,2019,5,0.349999994039536,-0.06229732762225883
35,0,2,1,1,2019,5,2.29999995231628,-0.06229704337512064
35,0,2,4,1,2019,5,0.119999997317791,-0.06229736114884459
35,0,2,0,1,2019,5,0.529999971389771,-0.062297301384064196
35,0,0,2,4,2019,4,260.0,-0.06225947902174065
35,0,0,2,5,2019,4,130.0,-0.0622784288313584
35,0,3,1,0,2019,3,13000.0,-0.060402397679200796
35,0,1,1,3,2019,3,1600.0,-0.0620641502149115
35,0,1,1,2,2019,3,2.0,-0.06229708710544358
35,0,3,1,3,2019,3,4400.0,-0.061656000469298346
35,0,3,1,2,2019,3,2.0,-0.06229708710544358
35,0,1,1,0,2019,3,5300.0,-0.06152480947963697
35,0,3,0,0,2019,3,100.0,-0.06228280186434711
35,0,1,4,0,2019,3,70.0,-0.06228717489733583
35,0,3,4,0,2019,3,780.0,-0.062183679783269635
35,0,1,0,0,2019,3,13.0,-0.06229548366001438
35,0,4,1,1,2019,5,0.569999992847443,-0.06229729555335042
35,0,4,1,1,2020,5,0.72000002861023,-0.062297273688180256
35,0,1,0,0,2020,3,17.0,-0.06229490058894922
35,0,3,4,0,2020,3,850.0,-0.062173476039629305
35,0,1,4,0,2020,3,78.0,-0.062286008755205506
35,0,1,4,3,2020,3,1.0,-0.062297232873209867
35,0,3,4,3,2020,3,1.0,-0.062297232873209867
35,0,3,0,0,2020,3,120.0,-0.06227988650902131
35,0,3,1,2,2020,3,5.0,-0.06229664980214471
35,0,3,1,3,2020,3,5900.0,-0.06143734881986272
35,0,1,1,2,2020,3,3.0,-0.062296941337677283
35,0,1,1,3,2020,3,1500.0,-0.06207872699154054
35,0,3,1,0,2020,3,17000.0,-0.059819326614039145
35,0,1,1,0,2020,3,3900.0,-0.06172888435244355
35,0,0,2,4,2020,4,310.0,-0.06225219063342613
35,0,0,2,5,2020,4,150.0,-0.06227551347603259
35,0,2,0,1,2020,5,0.899999976158142,-0.06229724744998997
35,0,2,4,1,2020,5,0.140000000596046,-0.06229735823348879
35,0,2,1,1,2020,5,1.60000002384186,-0.06229714541254662
35,0,4,0,1,2020,5,0.389999985694885,-0.06229732179154939
35,0,4,4,1,2020,5,0.129999995231628,-0.06229735969116724
35,0,4,4,1,2021,5,0.150000005960464,-0.062297356775810345
35,0,4,0,1,2021,5,0.540000021457672,-0.06229729992637923
35,0,2,1,1,2021,5,3.40000009536743,-0.06229688303055687
35,0,2,4,1,2021,5,0.300000011920929,-0.062297334910644535
35,0,2,0,1,2021,5,2.90000009536743,-0.06229695591444001
35,0,0,2,4,2021,4,430.0,-0.06223469850147128
35,0,0,2,5,2021,4,170.0,-0.06227259812070679
35,0,1,1,0,2021,3,6800.0,-0.06130615783020135
35,0,3,1,0,2021,3,26000.0,-0.05850741671742543
35,0,1,1,3,2021,3,3500.0,-0.061787191458959716
35,0,1,1,2,2021,3,1.0,-0.062297232873209867
35,0,3,1,3,2021,3,9400.0,-0.06092716163784628
35,0,3,1,2,2021,3,6.0,-0.06229650403437841
35,0,3,0,0,2021,3,170.0,-0.06227259812070679
35,0,1,0,3,2021,3,1.0,-0.062297232873209867
35,0,3,0,3,2021,3,1.0,-0.062297232873209867
35,0,3,4,3,2021,3,25.0,-0.0622937344468189
35,0,1,4,3,2021,3,22.0,-0.06229417175011777
35,0,1,4,0,2021,3,140.0,-0.0622769711536955
35,0,3,4,0,2021,3,980.0,-0.06215452623001155
35,0,1,0,0,2021,3,75.0,-0.06228644605850438
35,0,3,4,2,2021,3,6.0,-0.06229650403437841
35,0,4,1,1,2021,5,1.10000002384186,-0.062297218296429764
35,0,4,1,1,2022,5,1.89999997615814,-0.06229710168222368
35,0,3,4,2,2022,3,6.0,-0.06229650403437841
35,0,1,0,0,2022,3,110.0,-0.06228134418668421
35,0,3,4,0,2022,3,1400.0,-0.06209330376816958
35,0,1,4,0,2022,3,420.0,-0.06223615617913419
35,0,1,4,3,2022,3,50.0,-0.062290090252661634
35,0,3,4,3,2022,3,74.0,-0.062286591826270665
35,0,3,0,3,2022,3,1.0,-0.062297232873209867
35,0,3,0,0,2022,3,260.0,-0.06225947902174065
35,0,3,1,2,2022,3,16.0,-0.06229504635671551
35,0,3,1,3,2022,3,19000.0,-0.05952779108145832
35,0,1,1,2,2022,3,10.0,-0.06229592096331325
35,0,1,1,3,2022,3,9200.0,-0.060956315191104365
35,0,3,1,0,2022,3,46000.0,-0.05559206139161718
35,0,1,1,0,2022,3,19000.0,-0.05952779108145832
35,0,0,2,4,2022,4,480.0,-0.06222741011315676
35,0,0,2,5,2022,4,200.0,-0.06226822508771807
35,0,2,0,1,2022,5,6.0,-0.06229650403437841
35,0,2,4,1,2022,5,1.10000002384186,-0.062297218296429764
35,0,2,1,1,2022,5,11.0,-0.062295775195546965
35,0,4,0,1,2022,5,0.800000011920929,-0.06229726202676139
35,0,4,4,1,2022,5,0.209999993443489,-0.062297348029746194
35,0,4,4,1,2023,5,0.259999990463257,-0.062297340741358315
35,0,4,0,1,2023,5,1.0,-0.062297232873209867
35,0,2,1,1,2023,5,14.0,-0.062295337892248094
35,0,2,4,1,2023,5,1.5,-0.06229715998932672
35,0,2,0,1,2023,5,5.19999980926514,-0.06229662064861925
35,0,0,2,4,2023,4,860.0,-0.062172018361966404
35,0,0,2,5,2023,4,280.0,-0.06225656366641484
35,0,1,1,0,2023,3,26000.0,-0.05850741671742543
35,0,3,1,0,2023,3,70000.0,-0.05209363500064728
35,0,1,1,3,2023,3,12000.0,-0.06054816544549121
35,0,1,1,2,2023,3,4.0,-0.062296795569910995
35,0,3,1,3,2023,3,30000.0,-0.05792434565226378
35,0,3,1,2,2023,3,20.0,-0.06229446328565035
35,0,3,0,0,2023,3,350.0,-0.06224635992277451
35,0,3,0,3,2023,3,1.0,-0.062297232873209867
35,0,3,4,3,2023,3,88.0,-0.0622845510775426
35,0,1,4,3,2023,3,15.0,-0.0622951921244818
35,0,1,4,0,2023,3,500.0,-0.06222449475783095
35,0,3,4,0,2023,3,1800.0,-0.062034996661653415
35,0,1,0,0,2023,3,100.0,-0.06228280186434711
35,0,4,1,1,2023,5,2.79999995231628,-0.062296970491237495
36,0,3,1,3,2010,3,2.0,-0.06229708710544358
36,0,1,1,0,2010,3,360.0,-0.06224490224511161
36,0,3,1,0,2010,3,2700.0,-0.061903805671992045
36,0,1,4,0,2010,3,1.0,-0.062297232873209867
36,0,0,2,5,2010,4,2800.0,-0.061889228895363003
36,0,2,4,1,2010,5,0.003400000045076,-0.06229737814536575
36,0,2,1,1,2010,5,0.280000001192093,-0.06229733782600142
36,0,4,1,1,2010,5,0.119999997317791,-0.06229736114884459
36,0,4,1,1,2011,5,0.170000001788139,-0.06229735386045563
36,0,2,1,1,2011,5,1.39999997615814,-0.062297174566106825
36,0,2,4,1,2011,5,0.119999997317791,-0.06229736114884459
36,0,4,4,1,2011,5,0.000220000001718,-0.06229737860890725
36,0,0,2,4,2011,4,18.0,-0.06229475482118293
36,0,0,2,5,2011,4,3100.0,-0.06184549856547588
36,0,1,4,0,2011,3,42.0,-0.06229125639479196
36,0,3,4,0,2011,3,1.0,-0.062297232873209867
36,0,3,1,0,2011,3,3900.0,-0.06172888435244355
36,0,1,1,0,2011,3,2000.0,-0.06200584310839533
36,0,3,1,3,2011,3,3.0,-0.062296941337677283
36,0,3,1,3,2012,3,340.0,-0.06224781760043742
36,0,1,1,3,2012,3,320.0,-0.06225073295576323
36,0,1,1,0,2012,3,3900.0,-0.06172888435244355
36,0,3,1,0,2012,3,8000.0,-0.06113123651065286
36,0,3,4,0,2012,3,5.0,-0.06229664980214471
36,0,1,4,0,2012,3,61.0,-0.062288486807232445
36,0,0,2,4,2012,4,58.0,-0.062288924110531316
36,0,0,2,5,2012,4,3700.0,-0.061758037905701633
36,0,4,4,1,2012,5,0.00109999999404,-0.06229737848063162
36,0,2,4,1,2012,5,0.189999997615814,-0.06229735094510091
36,0,2,1,1,2012,5,3.09999990463257,-0.062296926760914556
36,0,4,1,1,2012,5,0.360000014305115,-0.062297326164578205
36,0,4,1,1,2013,5,0.639999985694885,-0.062297285349607816
36,0,2,1,1,2013,5,5.80000019073486,-0.06229653318790387
36,0,2,4,1,2013,5,1.20000004768372,-0.062297203719649655
36,0,4,4,1,2013,5,0.001000000047497,-0.06229737849520838
36,0,0,2,4,2013,4,96.0,-0.06228338493541228
36,0,0,2,5,2013,4,4500.0,-0.061641423692669305
36,0,1,4,0,2013,3,340.0,-0.06224781760043742
36,0,3,4,0,2013,3,5.0,-0.06229664980214471
36,0,3,1,0,2013,3,15000.0,-0.06011086214661997
36,0,1,1,0,2013,3,7900.0,-0.0611458132872819
36,0,1,1,3,2013,3,340.0,-0.06224781760043742
36,0,3,1,3,2013,3,660.0,-0.062201171915224486
36,0,1,1,3,2014,3,1700.0,-0.062049573438282456
36,0,3,1,2,2014,3,4.0,-0.062296795569910995
36,0,1,1,0,2014,3,20000.0,-0.059382023315167905
36,0,3,1,0,2014,3,33000.0,-0.057487042353392546
36,0,1,1,2,2014,3,4.0,-0.062296795569910995
36,0,3,4,0,2014,3,560.0,-0.06221574869185353
36,0,1,4,0,2014,3,560.0,-0.06221574869185353
36,0,0,2,4,2014,4,110.0,-0.06228134418668421
36,0,0,2,5,2014,4,5200.0,-0.06153938625626601
36,0,4,4,1,2014,5,0.119999997317791,-0.06229736114884459
36,0,2,4,1,2014,5,2.0,-0.06229708710544358
36,0,2,1,1,2014,5,15.0,-0.0622951921244818
36,0,4,1,1,2014,5,1.39999997615814,-0.062297174566106825
36,0,3,1,3,2014,3,2300.0,-0.06196211277850821
36,0,3,1,3,2015,3,10000.0,-0.06083970097807203
36,0,4,1,1,2015,5,2.70000004768372,-0.06229698506800022
36,0,2,1,1,2015,5,22.0,-0.06229417175011777
36,0,2,4,1,2015,5,2.29999995231628,-0.06229704337512064
36,0,4,4,1,2015,5,0.259999990463257,-0.062297340741358315
36,0,0,2,4,2015,4,330.0,-0.06224927527810032
36,0,0,2,5,2015,4,5200.0,-0.06153938625626601
36,0,1,4,0,2015,3,710.0,-0.062193883526909965
36,0,3,4,0,2015,3,1300.0,-0.06210788054479862
36,0,1,1,2,2015,3,9.0,-0.06229606673107954
36,0,3,1,0,2015,3,59000.0,-0.05369708042984182
36,0,1,1,0,2015,3,26000.0,-0.05850741671742543
36,0,3,1,2,2015,3,13.0,-0.06229548366001438
36,0,1,1,3,2015,3,7900.0,-0.0611458132872819
36,0,1,1,3,2016,3,21000.0,-0.059236255548877494
36,0,3,1,2,2016,3,40.0,-0.06229154793032454
36,0,2,0,1,2016,5,0.930000007152557,-0.06229724307695247
36,0,1,1,0,2016,3,24000.0,-0.05879895225000626
36,0,3,1,0,2016,3,83000.0,-0.05019865403887192
36,0,1,1,2,2016,3,20.0,-0.06229446328565035
36,0,3,4,0,2016,3,2000.0,-0.06200584310839533
36,0,1,4,0,2016,3,640.0,-0.062204087270550296
36,0,3,0,0,2016,3,13.0,-0.06229548366001438
36,0,1,0,0,2016,3,13.0,-0.06229548366001438
36,0,0,2,4,2016,4,500.0,-0.06222449475783095
36,0,0,2,5,2016,4,7000.0,-0.06127700427694327
36,0,4,4,1,2016,5,0.389999985694885,-0.06229732179154939
36,0,2,4,1,2016,5,1.89999997615814,-0.06229710168222368
36,0,4,0,1,2016,5,0.100000001490116,-0.06229736406419931
36,0,2,1,1,2016,5,29.0,-0.06229315137575374
36,0,4,1,1,2016,5,4.30000019073486,-0.062296751839553306
36,0,3,1,3,2016,3,31000.0,-0.05777857788597337
36,0,3,1,3,2017,3,60000.0,-0.053551312663551405
36,0,1,3,0,2017,3,2.0,-0.06229708710544358
36,0,3,3,0,2017,3,2.0,-0.06229708710544358
36,0,4,1,1,2017,5,6.40000009536743,-0.062296445727257996
36,0,2,1,1,2017,5,39.0,-0.06229169369809083
36,0,2,3,1,2017,5,0.032000001519919,-0.062297373976407416
36,0,4,3,1,2017,5,0.002400000113994,-0.0622973782911335
36,0,4,0,1,2017,5,0.239999994635582,-0.06229734365671303
36,0,2,4,1,2017,5,2.20000004768372,-0.06229705795188337
36,0,4,4,1,2017,5,0.569999992847443,-0.06229729555335042
36,0,0,2,4,2017,4,920.0,-0.062163272295988975
36,0,0,2,5,2017,4,8300.0,-0.061087506180765735
36,0,1,0,0,2017,3,18.0,-0.06229475482118293
36,0,3,0,0,2017,3,31.0,-0.062292859840221156
36,0,1,4,0,2017,3,770.0,-0.06218513746093254
36,0,3,4,0,2017,3,2900.0,-0.06187465211873396
36,0,1,1,2,2017,3,30.0,-0.062293005607987444
36,0,3,4,3,2017,3,10.0,-0.06229592096331325
36,0,3,1,0,2017,3,120000.0,-0.044805246686126655
36,0,1,1,0,2017,3,33000.0,-0.057487042353392546
36,0,2,0,1,2017,5,1.5,-0.06229715998932672
